1622903400000,35889.07000000,35945.00000000,35671.94000000,35832.72000000,599.73742500,1622904299999,21463515.42061785,12044,307.72312700,11014443.50274034,0
1622904300000,35833.92000000,35833.93000000,35600.83000000,35643.33000000,778.23768700,1622905199999,27760843.70125085,14693,329.41982200,11751171.71660567,0
1622905200000,35643.33000000,35824.59000000,35560.57000000,35681.40000000,869.80993000,1622906099999,31016440.39528606,17278,427.90609000,15260401.35060183,0
1622906100000,35674.54000000,35963.08000000,35674.15000000,35938.71000000,599.84848200,1622906999999,21496943.61681697,12285,339.23626400,12159103.41191869,0
1622907000000,35938.71000000,36195.96000000,35850.00000000,36110.33000000,1007.42630200,1622907899999,36319212.42980714,17327,585.49646900,21110879.20661854,0
1622907900000,36110.33000000,36435.00000000,36043.44000000,36321.42000000,975.73830500,1622908799999,35390903.21396551,20423,498.16689300,18072298.24516505,0
1622908800000,36321.42000000,36321.43000000,36080.72000000,36143.02000000,798.23457900,1622909699999,28882164.09766610,15974,380.94319800,13782682.44127974,0
1622909700000,36143.02000000,36178.63000000,36030.00000000,36123.83000000,437.85089600,1622910599999,15805064.04969228,12135,199.78016800,7211854.71348978,0
1622910600000,36123.82000000,36195.69000000,36020.52000000,36062.57000000,346.27658900,1622911499999,12505179.99258427,9203,150.03980100,5419381.64423714,0
1622911500000,36062.57000000,36116.50000000,35976.16000000,36075.86000000,316.27904600,1622912399999,11402053.44579895,8163,147.47883800,5316744.46188763,0
1622912400000,36075.86000000,36138.86000000,35859.52000000,35931.48000000,546.58727800,1622913299999,19680312.16950224,11455,241.75696400,8705810.71192005,0
1622913300000,35931.91000000,36324.20000000,35895.01000000,36137.81000000,515.29657900,1622914199999,18603078.42805824,12298,299.15302800,10799742.07951968,0
1622914200000,36137.81000000,36200.00000000,36055.26000000,36076.60000000,304.09378800,1622915099999,10983835.09997555,9384,132.20844700,4775305.98834656,0
1622915100000,36075.67000000,36083.75000000,35975.00000000,36021.11000000,403.65993400,1622915999999,14538174.11205043,9067,189.34901800,6819459.85834878,0
1622916000000,36021.11000000,36174.93000000,35900.00000000,36088.05000000,578.58864900,1622916899999,20856432.05601619,12473,299.60179500,10803651.35771785,0
1622916900000,36088.06000000,36175.00000000,36059.37000000,36149.29000000,403.37200400,1622917799999,14574107.58680118,9061,199.95623700,7224577.85333476,0
1622917800000,36149.30000000,36156.61000000,36053.24000000,36142.31000000,298.09282900,1622918699999,10763722.04347028,7637,156.69156300,5657729.98521740,0
1622918700000,36142.31000000,36149.80000000,36003.98000000,36040.12000000,439.29511600,1622919599999,15858585.29767666,8152,226.22153200,8167158.61027921,0
1622919600000,36040.12000000,36156.79000000,35975.73000000,36070.00000000,527.78457600,1622920499999,19045505.77152161,9579,251.52108900,9077861.18021844,0
1622920500000,36070.00000000,36300.00000000,36070.00000000,36186.28000000,490.96581100,1622921399999,17775029.25777731,9294,253.03436600,9161227.39671705,0
1622921400000,36186.27000000,36191.01000000,36029.86000000,36050.59000000,329.25220500,1622922299999,11880244.02330429,7479,158.17249000,5707078.80026143,0
1622922300000,36058.93000000,36058.93000000,35692.04000000,35778.94000000,845.36768700,1622923199999,30321631.87793112,16832,347.92433600,12479221.68658942,0
1622923200000,35777.61000000,35999.00000000,35690.00000000,35965.00000000,506.59767200,1622924099999,18173148.77557415,11843,266.82914800,9573891.50774527,0
1622924100000,35965.00000000,35977.19000000,35753.76000000,35813.05000000,394.45615500,1622924999999,14136050.32168914,8239,217.51503300,7793928.14109580,0
1622925000000,35813.06000000,35994.60000000,35809.51000000,35917.82000000,410.78118400,1622925899999,14745174.86437971,8832,204.90769200,7355262.97772466,0
1622925900000,35912.18000000,36016.10000000,35555.55000000,35842.40000000,1099.04043800,1622926799999,39305513.40061951,21340,497.96184400,17814230.34399356,0
1622926800000,35838.96000000,35842.06000000,35655.94000000,35725.16000000,485.06444400,1622927699999,17338852.54274611,12000,193.63967400,6921012.28160069,0
1622927700000,35723.33000000,35770.74000000,35103.09000000,35162.08000000,1382.74645600,1622928599999,48987362.93924215,37693,552.58108400,19588345.35427771,0
1622928600000,35163.50000000,35298.15000000,34800.00000000,34935.80000000,2355.15444200,1622929499999,82457514.70170427,55919,990.37955000,34679844.60513444,0
1622929500000,34935.79000000,35053.08000000,34848.55000000,34964.69000000,723.50475600,1622930399999,25296608.53042037,17778,380.53683300,13305967.45449708,0
1622930400000,34964.69000000,35200.00000000,34919.64000000,35089.83000000,595.53220500,1622931299999,20905891.67007180,14939,316.48750400,11110478.91503885,0
1622931300000,35089.84000000,35399.17000000,35089.83000000,35229.36000000,938.37020600,1622932199999,33075469.43915055,15934,486.97924500,17166433.69919441,0
1622932200000,35229.33000000,35349.88000000,34832.51000000,34904.64000000,2136.29653200,1622933099999,74849288.33431664,27002,1344.38012800,47083679.53066402,0
1622933100000,34904.64000000,35137.65000000,34901.65000000,35061.62000000,531.97605700,1622933999999,18643388.02634977,11947,270.48141200,9477502.14928558,0
1622934000000,35061.62000000,35487.45000000,35061.11000000,35353.94000000,644.29780200,1622934899999,22764168.08257678,13760,377.56122400,13340405.51974306,0
1622934900000,35353.94000000,35420.00000000,35211.86000000,35280.00000000,419.99555200,1622935799999,14829895.12444986,8509,210.54279800,7433595.99723801,0
1622935800000,35280.00000000,35419.98000000,35230.21000000,35410.82000000,361.26718000,1622936699999,12758665.51568157,7819,198.23585400,7002445.61625239,0
1622936700000,35412.44000000,35614.55000000,35318.99000000,35513.20000000,678.22837000,1622937599999,24062544.59522669,12572,367.57169600,13041962.17504975,0
1622937600000,35516.07000000,35619.99000000,35405.61000000,35425.84000000,591.53761000,1622938499999,20999028.88043492,11529,289.94253900,10293887.20507201,0
1622938500000,35426.04000000,35774.99000000,35419.49000000,35685.00000000,615.04233900,1622939399999,21890651.10962132,12240,365.60720200,13011163.06790950,0
1622939400000,35685.01000000,35689.08000000,35591.13000000,35612.01000000,383.86286400,1622940299999,13676476.62981755,7237,165.59858300,5899776.11265695,0
1622940300000,35612.01000000,35643.67000000,35458.83000000,35570.55000000,649.43448100,1622941199999,23087100.19299396,8673,304.91125100,10839143.85127826,0
1622941200000,35570.56000000,35761.75000000,35568.36000000,35712.76000000,412.22011700,1622942099999,14707575.82480321,7854,245.51293500,8758846.49742486,0
1622942100000,35712.76000000,36162.00000000,35680.00000000,35991.09000000,1079.66458400,1622942999999,38838339.43374523,18438,630.27028200,22668375.05908053,0
1622943000000,35991.10000000,36100.00000000,35923.76000000,36080.00000000,599.12483300,1622943899999,21578155.96653202,9869,308.65273300,11115942.52808117,0
1622943900000,36075.49000000,36257.05000000,35982.19000000,36215.19000000,387.55196200,1622944799999,13981185.23671048,7896,237.93997300,8584631.69981538,0
1622944800000,36215.18000000,36225.44000000,36091.21000000,36179.17000000,533.30884900,1622945699999,19286475.55812021,9276,210.91876400,7626487.28849316,0
1622945700000,36179.17000000,36246.89000000,36040.00000000,36059.27000000,387.03394300,1622946599999,13988451.18780942,8058,196.39655100,7100543.27861063,0
1622946600000,36059.28000000,36177.99000000,36059.28000000,36093.70000000,222.23436100,1622947499999,8027093.92801774,5508,108.77475400,3929180.42491089,0
1622947500000,36093.71000000,36257.34000000,36062.38000000,36130.27000000,295.24176800,1622948399999,10675217.25490537,6740,137.16772100,4960063.33084913,0
1622948400000,36130.26000000,36220.00000000,36066.32000000,36089.80000000,323.71273600,1622949299999,11706187.83695065,7129,142.13361600,5139935.44239004,0
1622949300000,36089.79000000,36142.56000000,35810.00000000,35931.73000000,705.57088800,1622950199999,25344897.69810449,13421,303.02003400,10884367.66021278,0
1622950200000,35931.73000000,36039.05000000,35807.88000000,35962.96000000,862.94835600,1622951099999,31008221.96479142,11132,327.37212400,11766269.55145580,0
1622951100000,35962.48000000,36044.50000000,35912.30000000,35989.67000000,345.02867800,1622951999999,12411989.05433759,7239,153.59628300,5526220.36353591,0
1622952000000,35988.56000000,36120.00000000,35949.28000000,35949.29000000,304.87119900,1622952899999,10988419.25920817,7345,168.17346300,6063026.16427913,0
1622952900000,35949.28000000,36077.96000000,35949.28000000,35969.25000000,326.90671100,1622953799999,11776236.01347837,6037,155.49979700,5601363.57810714,0
1622953800000,35969.98000000,36150.00000000,35968.02000000,36142.97000000,472.27618700,1622954699999,17046852.61597644,7426,245.22339400,8851610.66259628,0
1622954700000,36142.97000000,36200.00000000,36077.52000000,36080.00000000,373.14587900,1622955599999,13484813.93106996,6789,189.03755500,6832063.39086489,0
1622955600000,36083.10000000,36173.10000000,36000.00000000,36000.00000000,332.45291000,1622956499999,11996509.79979918,6528,157.25325700,5674848.82661460,0
1622956500000,36000.00000000,36150.00000000,35995.20000000,36145.72000000,239.04654400,1622957399999,8626787.05499986,5617,118.33008200,4270525.24706510,0
1622957400000,36145.72000000,36200.00000000,36080.04000000,36096.90000000,366.67312000,1622958299999,13253419.08543706,7176,157.46055500,5692141.82521134,0
1622958300000,36096.90000000,36251.99000000,36087.55000000,36236.65000000,423.85896600,1622959199999,15322708.79562089,6688,219.44912200,7934865.45218797,0
1622959200000,36236.66000000,36480.00000000,36113.87000000,36115.64000000,991.42349200,1622960099999,36034005.12869074,18588,573.36169400,20845269.11596205,0
1622960100000,36115.63000000,36130.65000000,35701.04000000,35817.48000000,886.40222600,1622960999999,31846647.07177115,17469,404.07865300,14517729.54635385,0
1622961000000,35817.48000000,35922.90000000,35728.15000000,35917.48000000,469.66207700,1622961899999,16824016.22690631,10711,223.06187900,7991720.34133797,0
1622961900000,35917.48000000,35945.11000000,35777.77000000,35853.21000000,328.40302200,1622962799999,11777338.24941592,8212,145.01922600,5200907.30468426,0
1622962800000,35851.36000000,35947.35000000,35830.03000000,35934.24000000,280.60489900,1622963699999,10074709.37531415,7005,154.84276800,5559654.30143881,0
1622963700000,35934.24000000,36013.02000000,35893.12000000,35929.79000000,353.12715700,1622964599999,12696154.64336656,8989,196.33424900,7059137.38296599,0
1622964600000,35929.79000000,36183.64000000,35929.78000000,36104.51000000,551.88642200,1622965499999,19905464.39317298,10605,313.41420200,11302424.94946317,0
1622965500000,36102.48000000,36185.00000000,36040.47000000,36132.57000000,357.87995400,1622966399999,12929397.15982232,7322,178.01192100,6431824.89892727,0
1622966400000,36132.52000000,36239.00000000,36096.81000000,36153.46000000,449.12022500,1622967299999,16236820.92874628,10505,249.75717300,9029538.53761380,0
1622967300000,36153.46000000,36271.80000000,36121.19000000,36161.69000000,524.37890300,1622968199999,18982985.61598047,11021,279.23499100,10109337.81553354,0
1622968200000,36161.69000000,36222.05000000,36068.11000000,36108.72000000,354.18068600,1622969099999,12811288.70484222,8162,176.03328800,6368313.03544182,0
1622969100000,36108.72000000,36350.00000000,35967.85000000,36308.52000000,591.70312800,1622969999999,21384607.05577706,13474,291.07102700,10525530.95335915,0
1622970000000,36306.97000000,36414.55000000,36252.86000000,36258.01000000,521.03930300,1622970899999,18925115.16711425,12632,240.64664800,8741508.95792059,0
1622970900000,36257.36000000,36295.09000000,36165.26000000,36202.21000000,305.57310000,1622971799999,11069131.42213808,8509,115.27092600,4175737.61869252,0
1622971800000,36202.22000000,36306.12000000,36188.26000000,36238.89000000,433.55085200,1622972699999,15713412.86783041,9862,182.28753400,6607718.18024757,0
1622972700000,36238.90000000,36238.90000000,36129.15000000,36166.27000000,353.02382300,1622973599999,12768752.35055885,10543,140.45339200,5079967.38939496,0
1622973600000,36166.27000000,36217.17000000,36039.81000000,36091.49000000,452.88253600,1622974499999,16358686.85619711,12417,218.38793600,7889738.98553458,0
1622974500000,36093.20000000,36119.61000000,35927.99000000,35993.18000000,687.69567100,1622975399999,24755082.09127229,13706,319.31903600,11493902.75724553,0
1622975400000,35993.18000000,36039.48000000,35830.00000000,35912.88000000,559.10230800,1622976299999,20094722.29234127,12513,232.19954300,8347298.24573511,0
1622976300000,35913.15000000,36026.33000000,35902.79000000,36015.69000000,341.59173300,1622977199999,12290760.15568451,9299,158.27889100,5695000.99595313,0
1622977200000,36015.69000000,36152.00000000,35885.81000000,35939.43000000,658.86281100,1622978099999,23715725.90775435,12563,338.11443600,12173127.95534316,0
1622978100000,35939.43000000,35957.90000000,35800.93000000,35886.66000000,342.35107500,1622978999999,12286222.30118254,9354,155.92111800,5595992.86442629,0
1622979000000,35886.66000000,35989.31000000,35870.01000000,35987.14000000,314.77509300,1622979899999,11310050.63797600,7626,164.83729300,5922636.83367259,0
1622979900000,35987.15000000,36050.01000000,35860.00000000,35868.13000000,311.83156800,1622980799999,11206255.50873026,8201,156.84861600,5636653.64941140,0
1622980800000,35868.12000000,36121.64000000,35819.00000000,36098.19000000,496.86232000,1622981699999,17868523.52407555,11708,306.09845100,11009964.71657684,0
1622981700000,36098.19000000,36098.19000000,35975.98000000,36090.88000000,355.05402400,1622982599999,12794726.20852870,9193,197.97848300,7134182.78115438,0
1622982600000,36090.89000000,36092.73000000,35866.15000000,35913.99000000,446.89994100,1622983499999,16063438.15126353,9247,209.37623700,7524538.54566513,0
1622983500000,35913.18000000,35937.94000000,35800.00000000,35869.81000000,353.27034600,1622984399999,12673961.17282986,8339,165.05805100,5922060.44032544,0
